time latitude longitude depth mag magType
2023-03-14T13:25:08.630Z 37.512 -117.9808333 7.82 2.7 md
2023-03-14T12:37:23.132Z 31.64715693 -104.4360963 5.334619141 2.5 ml
2023-03-14T10:45:44.960Z 37.5071667 -117.9851667 -0.12 2.81 md
2023-03-14T10:35:46.288Z 14.4412 -91.5121 116.622 4.2 mb
2023-03-14T10:23:51.921Z 2.2973 128.0355 10 4.5 mb
2023-03-14T10:18:26.748Z 55.1707 -157.7847 15.7 2.5 ml
2023-03-14T10:13:18.680Z 37.5213333 -117.971 -1.23 3.88 mw
2023-03-14T10:08:07.652Z 51.8923 -178.0858 9.365 2.9 ml
2023-03-14T10:01:15.052Z 51.7449 159.5407 10 5 mb
2023-03-14T09:57:35.470Z 37.5285 -117.9786667 1.13 2.7 md
2023-03-14T09:35:28.880Z 37.5195 -117.972 -0.46 3.15 ml
2023-03-14T09:34:19.914Z 37.5231 -117.9836 5.595 2.5 ml
2023-03-14T09:32:51.750Z 37.53 -117.978 4.25 2.81 md
2023-03-14T09:25:08.500Z 37.5136667 -117.9836667 1.11 3.04 ml
2023-03-14T08:00:50.718Z 62.9219 -149.7581 76.1 2.5 ml
2023-03-14T07:54:53.932Z 57.7549 -154.5715 62 3 ml
2023-03-14T07:28:08.410Z 51.8494 -178.0918 5.706 3.5 ml
2023-03-14T07:25:23.650Z 17.9275 -66.7028333333333 6.62 2.86 md
2023-03-14T07:11:15.151Z -26.9109 -71.2287 14.926 4.5 mb
2023-03-14T06:53:19.140Z 31.67513053 -104.3381134 6.440063477 2.6 ml
2023-03-14T06:47:34.436Z 38.0681 36.9544 3.289 4.6 mwr
2023-03-14T06:28:46.126Z 59.0435 -151.1664 33.1 2.9 ml
2023-03-14T06:11:15.850Z 37.5215 -117.9846667 3.53 2.57 md
2023-03-14T05:32:37.600Z 37.514 -117.9878333 7.72 2.57 md
2023-03-14T05:28:07.190Z 17.9578333333333 -66.8351666666667 11.75 2.54 md
2023-03-14T05:06:59.998Z 6.8028 -72.9977 157.397 4.5 mb
2023-03-14T05:00:29.240Z 37.5176667 -117.9835 0.11 3.82 mw
2023-03-14T04:50:28.720Z 17.9486666666667 -66.8731666666667 9.65 2.51 md
2023-03-14T04:29:37.782Z -15.1687 -75.8206 22.005 4.3 mb
2023-03-14T04:24:47.939Z -56.6034 -141.75 10 5.5 mww
2023-03-14T04:22:45.585Z 37.1856 -104.7712 7.063 3.5 ml
2023-03-14T03:50:27.944Z 31.66339035 -104.3415141 6.671435547 3.1 ml
2023-03-14T03:27:51.740Z 0.6589 125.2366 84.586 4.4 mb
2023-03-14T03:12:51.550Z 18.044 -66.8768333333333 16.81 2.81 md
2023-03-14T02:55:39.508Z 14.338 -93.2086 35 4.5 mb
2023-03-14T02:27:52.251Z 38.1096 38.5448 10 4.3 mb
2023-03-14T02:10:32.435Z 51.8799 -178.0865 6.57 2.7 ml
2023-03-14T01:15:01.600Z 31.68241329 -104.4216224 6.594311523 2.5 ml
2023-03-14T01:03:19.181Z 31.52830291 -104.1640902 5.848779297 2.5 ml
2023-03-14T00:49:08.501Z -5.4058 146.8537 213 6.3 mww
2023-03-14T00:25:29.772Z 51.8461 -178.0881 4.361 2.7 ml
2023-03-13T23:46:49.472Z 51.8772 -178.1175 8.691 3.4 ml
2023-03-13T23:14:42.740Z 19.0721666666667 -155.349 32.08 2.63 ml
2023-03-13T22:50:44.799Z -28.1719 -67.4962 131.06 5.2 mww
2023-03-13T22:14:02.480Z 34.1996667 -116.9315 8.77 3.09 ml
2023-03-13T22:05:33.764Z -7.389 128.2868 152.737 4.2 mb
2023-03-13T21:53:46.379Z 20.8661 121.6336 66.558 4.6 mb
2023-03-13T21:46:06.586Z -11.9778 166.0037 10 4.9 mww
2023-03-13T21:21:15.727Z 31.72314461 -104.3013508 5.874487305 3.5 ml
2023-03-13T21:16:22.214Z 54.4815 -161.5713 41.541 3.1 ml
2023-03-13T20:58:01.386Z 51.5677 -175.1404 35 3.5 mb
2023-03-13T20:45:32.990Z 44.6396667 -111.0535 11.7 2.52 ml
2023-03-13T20:37:34.098Z -48.7781 121.2433 10 4.5 mb
2023-03-13T20:35:35.035Z 39.8224 141.7168 68.142 4.3 mb
2023-03-13T20:26:50.138Z -0.1724 125.208 61.133 4.4 mb
2023-03-13T20:21:43.993Z -21.0827 -178.8711 628.795 4.5 mb
2023-03-13T19:59:36.033Z 60.1316 -151.8723 63.7 2.5 ml
2023-03-13T19:47:48.580Z 44.6323333 -111.0473333 9.15 2.52 ml
2023-03-13T19:37:02.154Z -13.9491 170.2816 10 4.4 mb
2023-03-13T19:29:47.765Z -0.0256 123.2003 157.042 4.2 mb
2023-03-13T19:19:15.199Z -17.6298 -70.3675 98.245 5 mww
2023-03-13T18:49:24.837Z 17.841 -105.9981 10 4.5 mb
2023-03-13T18:31:35.460Z 44.6331667 -111.043 8.55 2.57 md
2023-03-13T18:15:53.764Z -49.9059 -115.0609 10 4.5 mb
2023-03-13T17:03:28.680Z 44.6428333 -111.0433333 11.53 2.67 ml
2023-03-13T16:03:33.635Z 60.0586 -152.8185 92 2.9 ml
2023-03-13T15:16:39.236Z 31.65428931 -104.4348178 5.874487305 2.7 ml
2023-03-13T14:56:40.179Z -15.1338 -75.9107 10 4.5 mb
2023-03-13T14:40:04.815Z 44.6481 149.3341 35 4.5 mb
2023-03-13T14:29:57.640Z 44.5454 149.3605 35 4.6 mb
2023-03-13T13:59:01.178Z 52.8084 -132.1568 10 4.2 mb
2023-03-13T13:44:29.010Z 11.0773 91.7251 36.766 4.4 mb
2023-03-13T13:42:18.436Z 35.0409 81.3799 10 4.3 mb
2023-03-13T13:40:51.176Z -31.4787 -177.7977 10 4.9 mb
2023-03-13T12:52:03.573Z 14.3345 123.0011 10 4.5 mb
2023-03-13T12:20:40.330Z 17.9815 -66.97 45.56 2.54 md
2023-03-13T12:01:59.247Z 56.205 -149.6266 10 3.2 ml
2023-03-13T12:00:36.847Z 56.1742 -149.5851 10 3.2 ml
2023-03-13T11:42:53.330Z 17.998 -66.9745 39.18 2.98 md
2023-03-13T11:29:25.508Z 51.7322 -175.917 76.793 2.6 ml
2023-03-13T11:17:27.368Z 56.3418 -156.5561 19.5 2.7 ml
2023-03-13T10:58:50.200Z 18.2813 -64.0881 117 3.84 md
2023-03-13T10:55:51.613Z -7.2664 130.3319 83.938 4.6 mb
2023-03-13T10:24:33.725Z 14.4015 123.0328 21.817 4.7 mb
2023-03-13T10:22:16.870Z 18.962 -66.4995 27.55 3.05 md
2023-03-13T10:14:49.755Z -24.1199 -66.7077 190.936 4.5 mb
2023-03-13T09:56:34.780Z 19.6125 -65.3561666666667 54.36 3.36 md
2023-03-13T09:09:17.759Z 26.6728 55.2676 10 4 mb
2023-03-13T09:06:51.845Z 56.0442 -149.3889 7.4 3 ml
2023-03-13T09:04:59.658Z 18.4842 -70.4656 10 4.6 mb
2023-03-13T09:04:09.358Z 56.189 -149.6039 15.706 3.5 ml
2023-03-13T08:59:57.105Z 27.6205 53.1796 16.644 4.5 mb
2023-03-13T07:53:02.480Z 19.0276 -67.8181 103 3.65 md
2023-03-13T07:52:17.190Z 18.0566666666667 -66.8563333333333 14.69 2.68 md
2023-03-13T07:38:49.921Z 53.6076 -165.8944 56 3.1 ml
2023-03-13T07:22:59.740Z 19.3455 -68.1763 26 3.92 md
2023-03-13T06:49:21.929Z -58.8029 -25.074 23.861 4.9 mb
2023-03-13T06:19:05.769Z 31.60833778 -103.9722947 8.496704102000002 3.1 ml
2023-03-13T06:11:33.820Z -17.4346 -178.7572 550.523 5 mb
2023-03-13T05:06:21.820Z 31.8185 -115.8143333 11.36 2.98 ml
2023-03-13T04:26:21.030Z 17.9286666666667 -66.9451666666667 9.32 2.54 md
2023-03-13T03:36:19.423Z -6.1043 112.8453 582.782 4 mb
2023-03-13T03:11:49.953Z -3.8245 -76.596 114.288 4.6 mb
2023-03-13T03:09:44.602Z -4.0306 128.837 10.149 4.2 mb
2023-03-13T02:28:22.120Z 17.8646666666667 -67.0145 6.68 2.8 md
2023-03-13T02:23:14.787Z 36.8216 36.5749 8.342 4.3 mb
2023-03-13T02:13:53.409Z 38.1186 38.6785 10 4.4 mb
2023-03-13T02:04:10.704Z 31.62629345 -104.2795968 7.519799805 2.7 ml
2023-03-13T01:37:15.702Z -44.0689 177.0437 10 4.9 mb
2023-03-13T01:34:30.468Z 38.1188 38.6904 5.474 4.6 mwr
2023-03-13T01:27:34.124Z -15.597 -172.7525 10 4.2 mb
2023-03-13T01:20:18.630Z 51.8572 -177.933 10.539 2.5 ml
2023-03-13T01:11:34.514Z 12.3278 -90.1951 10 4.3 mb
2023-03-13T01:00:49.190Z 18.7371666666667 -66.8131666666667 20.47 3.02 md
2023-03-13T00:22:43.710Z 17.9531666666667 -66.8313333333333 11.5 2.74 md
2023-03-13T00:11:51.612Z 24.8128 122.0317 6.613 4.2 mb
2023-03-13T00:06:28.833Z 34.8803 81.8368 16.409 4.1 mb
2023-03-12T23:54:16.428Z 43.8034 92.6854 9.993 4.4 mb
2023-03-12T23:51:14.135Z -5.4794 154.2339 154.321 4.8 mb
2023-03-12T23:45:54.000Z 51.4681 176.6809 35 3.8 mb
2023-03-12T22:47:44.339Z -10.885 166.6277 10 4.4 mb
2023-03-12T22:33:37.660Z 41.3515 -123.4668333 34.67 2.88 md
2023-03-12T22:02:05.190Z 17.9688 -66.8303 9 3.52 md
2023-03-12T21:45:24.219Z 51.7939 -179.8994 98.811 2.9 ml
2023-03-12T21:17:52.366Z 29.4559 130.7241 35 4.7 mb
2023-03-12T21:12:54.427Z 56.3303 -148.6589 10 2.5 ml
2023-03-12T21:03:14.790Z 18.0446666666667 -65.7286666666667 10.61 3.1 md
2023-03-12T21:01:52.692Z 0.5348 130.6564 10 4.2 mb
2023-03-12T21:01:31.379Z 39.7903 74.432 17.238 4.4 mb
2023-03-12T20:56:51.518Z -10.7905 166.7831 11.457 5.1 mww
2023-03-12T20:26:44.696Z 6.8364 -73.0707 146.381 4.2 mb
2023-03-12T20:25:34.100Z 39.5736 142.3764 88.63 4.2 mb
2023-03-12T18:56:47.384Z 38.1375 73.0154 10.023 4.3 mb
2023-03-12T18:56:08.092Z 51.425 -176.5914 33.169 2.9 ml
2023-03-12T18:29:47.390Z -10.0589 -79.2898 28.478 4.5 mb
2023-03-12T18:16:26.508Z 11.9125 143.2207 10 4.6 mb
2023-03-12T17:44:22.204Z 45.5172 26.2862 136.814 4.2 mb
2023-03-12T17:05:04.600Z 19.2295 -155.381333333333 30.59 2.51 ml
2023-03-12T17:04:20.411Z 51.9169 -178.0944 7.488 3.1 ml
2023-03-12T16:58:42.380Z 58.9927 -154.2681 126.5 2.8 ml
2023-03-12T16:53:53.831Z 28.9524 142.4009 22.378 4.4 mb
2023-03-12T15:31:55.514Z 48.8226 -129.6158 10 4.4 mb
2023-03-12T15:26:16.160Z 39.1065 67.3214 10 4.4 mb
2023-03-12T14:57:11.659Z 51.884 -178.085 6.885 2.8 ml
2023-03-12T12:57:16.389Z -22.0582 -179.4719 577.578 4.4 mb
2023-03-12T12:46:09.481Z -11.0333 167.2661 10.319 4.3 mb
2023-03-12T12:31:22.559Z 37.9391 36.329 10 4.3 mb
2023-03-12T12:09:23.715Z 51.9003 -178.1338 11.164 2.8 ml
2023-03-12T11:52:34.241Z 51.4945 -178.3041 32.989 4.1 ml
2023-03-12T11:43:43.297Z 24.276 94.7151 113.11 4.6 mb
2023-03-12T11:33:58.096Z 36.5092 70.9383 160.685 4.6 mb
2023-03-12T10:22:30.044Z 51.927 -178.0949 7.42 2.5 ml
2023-03-12T09:32:41.721Z 38.0486 73.018 10 4.3 mb
2023-03-12T09:30:15.707Z 52.1329 174.0697 35 4 mb
2023-03-12T07:43:20.334Z -12.0577 165.8247 10 5.7 mww
2023-03-12T07:01:33.953Z -24.3356 -67.3942 216.213 4.3 mb
2023-03-12T06:38:23.061Z 63.045 -148.0549 10.9 2.5 ml
2023-03-12T04:41:10.947Z 29.3854 130.8592 34.279 4.3 mb
2023-03-12T04:39:11.689Z 13.7839 -90.546 75.949 4.6 mb
2023-03-12T04:23:23.324Z 53.1241 -167.8465 54.48 2.7 ml
2023-03-12T04:00:53.939Z 59.9454 -152.7063 93.9 2.5 ml
2023-03-12T03:20:53.959Z -58.7817 -24.7657 10 4.7 mb
2023-03-12T03:03:57.624Z 44.6271 -116.0795 14.76 3.9 ml
2023-03-12T02:58:55.100Z 17.9673333333333 -67.0055 7.6 2.69 md
2023-03-12T02:15:03.922Z -59.1256 -24.6188 10 4.8 mb
2023-03-12T01:24:00.989Z -3.7652 138.3725 12.075 4.4 mb
2023-03-12T01:19:35.798Z -18.6414 -177.7858 617.429 4.3 mb
2023-03-12T01:09:21.698Z -18.0663 -177.9381 608.764 4 mb
2023-03-12T01:09:12.499Z -58.9813 -24.536 10 5.2 mb
2023-03-12T01:07:11.940Z 18.0488333333333 -66.8031666666667 14.76 2.52 md
2023-03-12T01:06:04.939Z 43.4366 145.0552 139.587 4.1 mb
2023-03-12T00:52:51.480Z 51.8508 -177.9031 9.619 2.9 ml
2023-03-12T00:46:41.544Z 51.8331 -178.1013 10.415 2.9 ml
2023-03-12T00:26:27.325Z 63.462 -151.3797 10.1 2.7 ml
2023-03-11T23:41:33.217Z 36.4904 70.4125 210.153 4.1 mb
2023-03-11T23:39:15.992Z 26.676 126.936 98.535 4.9 mb
2023-03-11T22:56:47.776Z 13.5981 -90.6883 60.818 4.4 mb
2023-03-11T22:24:13.872Z 51.8501 -178.0571 9.914 3 ml
2023-03-11T21:50:23.290Z 19.41 -155.267166666667 0.91 3.08 ml
2023-03-11T21:38:12.125Z -12.5809 169.4955 10 4.7 mb
2023-03-11T21:26:23.572Z -15.5561 167.8438 128.584 4.5 mb
2023-03-11T21:23:25.167Z -45.8406 -13.3361 10 4.6 mb
2023-03-11T21:12:01.126Z 5.3687 -77.6364 10 4.9 mb
2023-03-11T20:45:28.775Z 51.8491 -178.0263 5 3 ml
2023-03-11T20:41:57.179Z 13.9682 146.7872 10 4.3 mb
2023-03-11T19:47:10.692Z 51.8958 -178.1383 9.317 4 mb
2023-03-11T19:43:57.739Z 51.8964 -178.1466 10.151 3.7 mb
2023-03-11T19:43:08.329Z 51.8633 -178.1315 7.563 2.7 ml
2023-03-11T19:35:16.636Z 36.9764 35.7547 4.764 4.3 mb
2023-03-11T19:30:56.775Z 15.4721 120.798 171.524 4.3 mb
2023-03-11T19:18:47.335Z -20.4235 -177.4128 316.948 4.1 mb
2023-03-11T18:59:33.590Z -11.1294 163.1009 10 4.2 mb
2023-03-11T18:24:48.754Z 37.2464 69.7883 10.513 4.7 mb
2023-03-11T18:21:25.778Z -16.4207 177.5326 10 5.3 mww
2023-03-11T17:47:54.006Z -2.6308 128.8233 18.679 4.5 mb
2023-03-11T17:17:29.498Z -14.9347 167.3627 121.863 4.6 mb
2023-03-11T17:08:45.417Z 9.0785 -84.0692 10.467 4.7 mwr
2023-03-11T16:28:23.382Z 50.4749 177.6946 7.9 2.9 ml
2023-03-11T16:09:53.660Z 39.3598333 -120.0131667 1.33 2.61 md
2023-03-11T16:09:08.470Z 39.3613333 -120.014 -2.13 2.95 md
2023-03-11T15:42:22.542Z 51.9177 -178.1291 10.405 2.6 ml
2023-03-11T15:22:35.702Z 68.0495 -136.4262 25.5 2.7 ml
2023-03-11T14:50:02.646Z -7.0484 -12.4672 10 4.8 mb
2023-03-11T14:49:49.036Z 52.1058 -174.1672 111.214 2.8 ml
2023-03-11T13:29:46.144Z -16.3501 177.4615 10 5.5 mww
2023-03-11T13:07:13.258Z 13.8771 146.7787 10 4.6 mb
2023-03-11T12:53:52.714Z 51.8499 -178.1001 5.6 2.9 ml
2023-03-11T12:25:07.468Z 31.6714409 -104.4129079 7.622631836000001 2.5 ml
2023-03-11T12:09:19.206Z 45.4664 26.3725 131.594 4.1 mb
2023-03-11T12:08:25.375Z 31.64339254 -104.262508 7.828295898 2.5 ml
2023-03-11T11:32:11.039Z 38.0557 38.6147 14.527 4.3 mb
2023-03-11T11:07:34.860Z 51.9152 -178.0836 9.152 3.4 ml
2023-03-11T10:25:11.240Z 18.918 -67.2075 9.3 3.44 md
2023-03-11T10:22:17.795Z 51.8405 -178.1118 5.4 3 ml
2023-03-11T10:06:19.150Z 51.8495 -178.117166666667 5.56 2.5 ml
2023-03-11T10:05:55.459Z -15.3865 -73.5855 96.779 4.1 mb
2023-03-11T10:05:09.838Z 51.8495 -178.1108 5.5 3.4 ml
2023-03-11T09:42:24.440Z 19.3011666666667 -155.215166666667 5.64 2.52 ml
2023-03-11T09:18:36.850Z 37.9125 140.636 115.318 4 mb
2023-03-11T08:49:52.303Z -24.1235 -179.9262 504.321 4.6 mb
2023-03-11T08:30:35.755Z 51.8859 -178.1055 5 2.6 ml
2023-03-11T08:27:41.838Z -22.0706 -68.8213 111.74 4.6 mb
2023-03-11T08:11:18.990Z 32.9728333 -116.29 10.91 2.58 ml
2023-03-11T07:54:40.176Z 51.8747 -178.1071 10.316 2.5 ml
2023-03-11T07:41:43.607Z 4.8221 123.6907 505.318 4.6 mb
2023-03-11T07:32:37.140Z -6.6535 128.5883 11.058 4.6 mb
2023-03-11T07:04:21.690Z 51.877 -178.0926 9.689 2.8 ml
2023-03-11T06:44:47.889Z 51.2286 178.2331 30.95 2.9 ml
2023-03-11T06:22:25.370Z -40.7168 -85.2889 10 4.7 mb
2023-03-11T05:23:51.940Z 18.157 -68.5615 146 4.02 md
2023-03-11T05:20:47.515Z 51.9204 -178.1079 9.589 2.7 ml
2023-03-11T05:11:59.326Z 6.893 -73.1444 146.285 4.3 mb
2023-03-11T05:07:54.582Z 31.60746888 -104.276224 7.57121582 2.6 ml
2023-03-11T04:50:55.241Z -7.152 155.2203 10 4.5 mb
2023-03-11T04:13:45.298Z -41.2756 -73.7905 47.038 4.5 mwr
2023-03-11T04:03:48.189Z 1.8949 97.8496 51.119 5.3 mww
2023-03-11T03:42:59.021Z 51.9215 -178.1686 25.947 2.5 ml
2023-03-11T03:41:26.750Z 17.9783333333333 -66.9726666666667 42.22 3.09 md
2023-03-11T03:00:18.099Z 51.4829 -176.1506 36.118 2.6 ml
2023-03-11T02:35:28.566Z -45.6478 -77.3026 10 4.9 mb
2023-03-11T02:09:55.517Z 51.784 178.6267 94.664 3 ml
2023-03-11T02:08:45.449Z 51.9226 -178.0916 8.522 2.9 ml
2023-03-11T02:04:20.500Z 17.9795 -66.734 9.38 3.24 md
2023-03-11T01:52:27.952Z 51.8571 -178.1112 4.133 3.3 ml
2023-03-11T01:39:00.364Z 51.8706 -178.0624 10.394 2.8 ml
2023-03-11T01:19:28.850Z 17.9888333333333 -66.9841666666667 43.17 2.77 md
2023-03-11T00:38:58.759Z 51.2339 -178.2776 35 4.6 mwr
2023-03-11T00:36:44.665Z 31.3442 141.749 10 4.2 mb
2023-03-11T00:16:54.912Z 31.3687 141.7435 10 5.2 mb
2023-03-11T00:16:29.419Z 56.8519 -158.0929 9.8 2.9 ml
2023-03-10T23:39:52.455Z 51.6871 -175.2105 35 3.1 ml
2023-03-10T23:19:44.989Z 51.8548 -178.0616 8.419 3.7 mb
2023-03-10T23:17:07.476Z 51.8833 -178.1043 8.252 2.7 ml
2023-03-10T22:34:19.431Z 51.899 -178.0918 5 2.9 ml
2023-03-10T22:09:50.827Z 15.9383 146.9761 29.73 4.2 mb
2023-03-10T21:14:35.254Z 51.916 -178.1242 8.858 3.1 ml
2023-03-10T21:14:34.416Z 51.8464 -178.1407 7 2.8 ml
2023-03-10T21:10:23.700Z 18.8203 -67.3446 86 3.47 md
2023-03-10T21:00:01.855Z 51.8638 -177.9959 6.58 2.8 ml
2023-03-10T20:47:32.845Z 5.3531 -78.2158 18.189 5.1 mww
2023-03-10T20:34:49.417Z 51.8318 -178.0057 2.619 2.6 ml
2023-03-10T20:31:36.320Z 37.1762 -104.7282 6.065 3.9 mwr
2023-03-10T20:31:14.147Z 51.8415 -178.05 4.768 4 mb
2023-03-10T20:26:37.251Z 40.5598 -126.9793 15.973 3.4 ml
2023-03-10T20:25:54.896Z 51.9083 -178.0871 9.199 3 ml
2023-03-10T20:12:38.990Z 42.178 142.9511 58.034 4.9 mb
2023-03-10T19:30:22.158Z 51.8687 -178.0622 7.455 3.3 ml
2023-03-10T18:54:10.608Z 51.8619 -178.1009 4.9 2.5 ml
2023-03-10T18:49:11.899Z 51.8983 -178.1158 9.795 2.7 ml
2023-03-10T18:12:27.559Z 51.8623 -178.093 10.285 3.6 ml
2023-03-10T18:11:48.511Z 51.8766 -178.1068 10.999 3.9 mb
2023-03-10T17:57:42.252Z -17.8526 -178.2089 538.585 4.6 mb
2023-03-10T17:57:27.640Z 31.68539466 -104.5201764 5.411743164 3.2 ml
2023-03-10T17:57:20.485Z 63.4243 -144.9482 6 2.6 ml
2023-03-10T17:42:05.076Z 51.8784 -178.1102 9.751 3.2 ml
2023-03-10T16:46:46.310Z 19.1361 -66.555 22 3.65 md
2023-03-10T16:34:36.274Z 51.8591 -178.0861 5.3 2.5 ml
2023-03-10T16:08:23.795Z -6.7786 132.4422 39.863 4.5 mb
2023-03-10T15:52:51.560Z 51.8663333333333 -178.088333333333 -1.8 2.76 ml
2023-03-10T15:41:48.081Z 45.5107 150.6207 69.614 4.5 mb
2023-03-10T15:41:06.403Z 51.9143 -178.0745 8.987 2.5 ml
2023-03-10T15:30:55.920Z 37.2022 -104.7467 2.607 3.5 ml
2023-03-10T15:27:15.419Z 12.6602 124.8346 48.837 4.5 mb
2023-03-10T15:15:43.915Z 53.2212 -166.0368 35 2.9 ml
2023-03-10T14:44:42.557Z 51.872 -177.9906 9.305 3.2 ml
2023-03-10T14:34:11.456Z 13.3532 -89.58 62.119 4.1 mb
2023-03-10T14:21:50.617Z -22.2312 -179.458 567.943 4.6 mb
2023-03-10T14:03:11.015Z 58.8715 -154.4013 113.9 2.8 ml
2023-03-10T14:03:03.688Z 37.7161 -107.8522 4.732 3.6 ml
2023-03-10T14:01:20.036Z 18.3879 145.4459 485.422 3.9 mb
2023-03-10T13:51:07.661Z 51.8695 -178.1143 9.348 2.8 ml
2023-03-10T13:45:27.175Z 51.909 -178.1055 9.038 2.8 ml
2023-03-10T13:13:51.527Z 51.9105 -178.1353 11.375 3 ml
2023-03-10T13:11:40.339Z 14.055 -91.4677 74.149 4.2 mb
2023-03-10T12:57:35.038Z 28.4772 139.6131 459.711 4.6 mb
2023-03-10T12:48:26.438Z -4.6792 152.6884 59.221 4.3 mb
2023-03-10T12:28:49.310Z 51.9143 -178.0896 9.281 2.9 ml
2023-03-10T12:12:16.123Z 51.899 -178.0875 7.097 2.8 ml
2023-03-10T11:46:23.590Z 19.7666666666667 -156.5005 36.87 3.22 ml
2023-03-10T11:46:08.961Z 51.3433 178.3363 37.148 3.8 mb
2023-03-10T11:28:51.260Z 19.3323333333333 -155.132166666667 6.07 2.78 ml
2023-03-10T11:09:17.705Z -20.9043 -178.59 550.802 4.4 mb
2023-03-10T11:02:11.183Z 51.923 -178.1091 9.839 2.9 ml
2023-03-10T11:00:57.824Z -4.1589 152.8357 10 5 mb
2023-03-10T10:50:49.074Z 37.234 -104.7492 1.692 3 mb_lg
2023-03-10T10:12:25.762Z 51.8506 -177.9763 5.2 2.5 ml
2023-03-10T10:04:22.357Z 36.2051 70.4129 101.788 4.2 mb
2023-03-10T09:43:22.570Z 37.197 -104.7648 5.263 2.5 ml
2023-03-10T09:18:41.372Z 6.8426 -73.0822 159.388 5.4 mww
2023-03-10T09:07:05.248Z 51.8492 -178.1034 5.553 2.6 ml
2023-03-10T08:40:08.685Z 37.1955 -104.7456 6.39 2.5 ml
2023-03-10T08:29:42.030Z 17.811 -66.75 4.34 2.82 md
2023-03-10T08:04:18.681Z -30.7276 -179.954 404.608 4.5 mb
2023-03-10T08:01:37.111Z 51.9328 -178.1484 11.666 3.1 ml
2023-03-10T07:58:34.775Z 37.9912 37.4971 8.969 4.1 mb
2023-03-10T07:36:52.890Z -29.9299 -177.3857 34.625 4.4 mb
2023-03-10T07:33:01.839Z -23.4715 179.9986 533.896 4.3 mb
2023-03-10T07:30:42.938Z 2.5626 126.9011 54.626 4.2 mb
2023-03-10T07:08:55.260Z -19.3892 169.5933 267.947 4.3 mb
2023-03-10T06:49:37.800Z 33.6963333 -116.7205 17.82 2.56 ml
2023-03-10T06:43:50.629Z -9.2256 123.108 84.038 4 mb
2023-03-10T06:36:37.807Z 51.8437 -178.1062 7.303 3.2 ml
2023-03-10T06:36:01.300Z 51.8584 -178.1788 7.728 4.1 mb
2023-03-10T06:35:46.642Z 51.8576 -178.0835 9.929 4 mb
2023-03-10T06:33:03.485Z 53.8423 -163.5307 35 2.9 ml
2023-03-10T06:32:25.910Z 7.5186 126.1503 13.635 4.3 mb
2023-03-10T06:11:12.080Z 51.868 -178.0052 8.456 3.2 ml
2023-03-10T06:06:47.969Z 37.175 -104.7339 5.574 4.3 mwr
2023-03-10T05:48:07.611Z 51.2544 -178.4473 35 2.5 ml
2023-03-10T05:42:15.568Z 51.91 -178.0935 11.32 2.8 ml
2023-03-10T05:36:43.955Z 53.9703 -164.2642 32.326 2.5 ml
2023-03-10T05:36:28.997Z 51.9452 -178.1181 7.396 2.7 ml
2023-03-10T05:12:41.445Z 51.8721 -178.0922 2.262 3.1 ml
2023-03-10T05:12:08.055Z 51.9497 -178.0783 5.436 2.7 ml
2023-03-10T05:01:11.800Z 17.9388333333333 -67.1028333333333 11.96 2.77 md
2023-03-10T04:54:52.788Z -8.4054 -74.3914 161.778 5 mb
2023-03-10T04:49:57.737Z 51.9196 -178.1355 11.238 2.7 ml
2023-03-10T04:40:31.422Z 8.4835 126.5137 68.604 4.4 mb
2023-03-10T04:33:59.020Z 17.9436666666667 -66.2578333333333 12.09 2.52 md
2023-03-10T04:30:11.814Z 51.8487 -178.037 2.591 2.7 ml
2023-03-10T04:06:12.092Z 51.8417 -178.1385 10 2.5 ml
2023-03-10T04:05:17.779Z 51.8656 -178.1024 8.379 3.1 ml
2023-03-10T04:05:16.920Z 51.8575 -178.0987 5.3 2.8 ml
2023-03-10T03:41:36.284Z 31.56530661 -104.137579 6.684289551 2.7 ml
2023-03-10T02:56:39.654Z 51.8879 -178.0986 7.639 2.7 ml
2023-03-10T02:55:05.684Z -20.7669 -178.1763 456.859 4.2 mb
2023-03-10T02:38:35.303Z 51.8278 -178.1007 8.525 2.8 ml
2023-03-10T02:28:14.775Z 38.6616 35.3098 5 4.8 mwr
2023-03-10T02:27:10.458Z 51.8491 -178.1034 7.624 2.5 ml
2023-03-10T02:23:41.020Z 8.8109 125.9778 10 4.5 mb
2023-03-10T02:07:31.337Z 51.8962 -178.1035 10.418 2.7 ml
2023-03-10T02:06:34.004Z 51.8675 -178.0958 8.43 3.2 ml
2023-03-10T02:03:11.140Z 51.8195 -178.088 12.677 2.6 ml
2023-03-10T01:53:50.766Z 54.5444 -159.7841 10 2.8 ml
2023-03-10T01:46:39.777Z 51.853 -178.1048 9.344 2.8 ml
2023-03-10T01:46:28.896Z 51.855 -178.0951 6.078 3 ml
2023-03-10T01:41:13.037Z 55.5064 -158.3306 19.6 2.7 ml
2023-03-10T01:38:36.604Z 31.56438383 -104.1383798 6.941369629000001 2.7 ml
2023-03-10T01:33:33.208Z 51.8137 -178.0558 10 2.8 ml
2023-03-10T01:25:59.397Z 51.9379 -178.0866 11.481 2.5 ml
2023-03-10T01:23:38.898Z 51.8944 -178.1012 10 2.5 ml
2023-03-10T01:16:17.735Z -21.1893 -68.5748 153.163 4.4 mb
2023-03-10T01:16:14.898Z 36.5223 70.3645 203.042 4.1 mb
2023-03-10T00:59:23.007Z 51.8563 -178.1065 3.121 2.5 ml
